stat.frontend_question_id,stat.question__title,acceptance_pct,difficulty.level,link
1320,Minimum Distance to Type a Word Using Two Fingers,61.6,3,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers
1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,61.4,3,https://leetcode.com/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls
1289,Minimum Falling Path Sum II,60.699999999999996,3,https://leetcode.com/problems/minimum-falling-path-sum-ii
895,Maximum Frequency Stack,60.6,3,https://leetcode.com/problems/maximum-frequency-stack
1278,Palindrome Partitioning III,59.599999999999994,3,https://leetcode.com/problems/palindrome-partitioning-iii
732,My Calendar III,59.4,3,https://leetcode.com/problems/my-calendar-iii
1074,Number of Submatrices That Sum to Target,59.3,3,https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
773,Sliding Puzzle,58.8,3,https://leetcode.com/problems/sliding-puzzle
1298,Maximum Candies You Can Get from Boxes,58.699999999999996,3,https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes
1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,58.5,3,https://leetcode.com/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows
1147,Longest Chunked Palindrome Decomposition,58.5,3,https://leetcode.com/problems/longest-chunked-palindrome-decomposition
1106,Parsing A Boolean Expression,58.4,3,https://leetcode.com/problems/parsing-a-boolean-expression
1359,Count All Valid Pickup and Delivery Options,57.599999999999994,3,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options
1312,Minimum Insertion Steps to Make a String Palindrome,57.3,3,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome
52,N-Queens II,57.3,3,https://leetcode.com/problems/n-queens-ii
1340,Jump Game V,57.199999999999996,3,https://leetcode.com/problems/jump-game-v
1335,Minimum Difficulty of a Job Schedule,56.99999999999999,3,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule
1206,Design Skiplist,56.99999999999999,3,https://leetcode.com/problems/design-skiplist
982,Triples with Bitwise AND Equal To Zero,55.800000000000004,3,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero
1406,Stone Game III,55.7,3,https://leetcode.com/problems/stone-game-iii
1250,Check If It Is a Good Array,55.300000000000004,3,https://leetcode.com/problems/check-if-it-is-a-good-array
1478,Allocate Mailboxes,54.900000000000006,3,https://leetcode.com/problems/allocate-mailboxes
761,Special Binary String,54.50000000000001,3,https://leetcode.com/problems/special-binary-string
145,Binary Tree Postorder Traversal,54.300000000000004,3,https://leetcode.com/problems/binary-tree-postorder-traversal
765,Couples Holding Hands,54.1,3,https://leetcode.com/problems/couples-holding-hands
1220,Count Vowels Permutation,53.6,3,https://leetcode.com/problems/count-vowels-permutation
960,Delete Columns to Make Sorted III,53.400000000000006,3,https://leetcode.com/problems/delete-columns-to-make-sorted-iii
1368,Minimum Cost to Make at Least One Valid Path in a Grid,53.2,3,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid
778,Swim in Rising Water,52.400000000000006,3,https://leetcode.com/problems/swim-in-rising-water
1444,Number of Ways of Cutting a Pizza,52.2,3,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza
632,Smallest Range Covering Elements from K Lists,52.0,3,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
847,Shortest Path Visiting All Nodes,51.7,3,https://leetcode.com/problems/shortest-path-visiting-all-nodes
899,Orderly Queue,51.5,3,https://leetcode.com/problems/orderly-queue
1092,Shortest Common Supersequence ,51.300000000000004,3,https://leetcode.com/problems/shortest-common-supersequence
312,Burst Balloons,51.2,3,https://leetcode.com/problems/burst-balloons
753,Cracking the Safe,50.3,3,https://leetcode.com/problems/cracking-the-safe
1240,Tiling a Rectangle with the Fewest Squares,49.4,3,https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares
903,Valid Permutations for DI Sequence,49.4,3,https://leetcode.com/problems/valid-permutations-for-di-sequence
857,Minimum Cost to Hire K Workers,49.4,3,https://leetcode.com/problems/minimum-cost-to-hire-k-workers
1192,Critical Connections in a Network,48.699999999999996,3,https://leetcode.com/problems/critical-connections-in-a-network
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,48.6,3,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree
768,Max Chunks To Make Sorted II,48.4,3,https://leetcode.com/problems/max-chunks-to-make-sorted-ii
726,Number of Atoms,48.3,3,https://leetcode.com/problems/number-of-atoms
42,Trapping Rain Water,48.3,3,https://leetcode.com/problems/trapping-rain-water
1032,Stream of Characters,47.9,3,https://leetcode.com/problems/stream-of-characters
996,Number of Squareful Arrays,47.8,3,https://leetcode.com/problems/number-of-squareful-arrays
992,Subarrays with K Different Integers,47.8,3,https://leetcode.com/problems/subarrays-with-k-different-integers
810,Chalkboard XOR Game,47.8,3,https://leetcode.com/problems/chalkboard-xor-game
770,Basic Calculator IV,47.699999999999996,3,https://leetcode.com/problems/basic-calculator-iv
1473,Paint House III,47.4,3,https://leetcode.com/problems/paint-house-iii
458,Poor Pigs,47.3,3,https://leetcode.com/problems/poor-pigs
1203,Sort Items by Groups Respecting Dependencies,47.199999999999996,3,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies
736,Parse Lisp Expression,47.199999999999996,3,https://leetcode.com/problems/parse-lisp-expression
850,Rectangle Area II,47.099999999999994,3,https://leetcode.com/problems/rectangle-area-ii
297,Serialize and Deserialize Binary Tree,46.9,3,https://leetcode.com/problems/serialize-and-deserialize-binary-tree
352,Data Stream as Disjoint Intervals,46.7,3,https://leetcode.com/problems/data-stream-as-disjoint-intervals
1316,Distinct Echo Substrings,46.6,3,https://leetcode.com/problems/distinct-echo-substrings
995,Minimum Number of K Consecutive Bit Flips,46.5,3,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
1125,Smallest Sufficient Team,46.400000000000006,3,https://leetcode.com/problems/smallest-sufficient-team
920,Number of Music Playlists,46.400000000000006,3,https://leetcode.com/problems/number-of-music-playlists
679,24 Game,46.1,3,https://leetcode.com/problems/24-game
843,Guess the Word,46.0,3,https://leetcode.com/problems/guess-the-word
689,Maximum Sum of 3 Non-Overlapping Subarrays,45.9,3,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays
51,N-Queens,45.9,3,https://leetcode.com/problems/n-queens
668,Kth Smallest Number in Multiplication Table,45.4,3,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table
827,Making A Large Island,45.300000000000004,3,https://leetcode.com/problems/making-a-large-island
1210,Minimum Moves to Reach Target with Rotations,44.7,3,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations
128,Longest Consecutive Sequence,44.7,3,https://leetcode.com/problems/longest-consecutive-sequence
828,Count Unique Characters of All Substrings of a Given String,44.6,3,https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string
1388,Pizza With 3n Slices,44.4,3,https://leetcode.com/problems/pizza-with-3n-slices
1235,Maximum Profit in Job Scheduling,44.3,3,https://leetcode.com/problems/maximum-profit-in-job-scheduling
410,Split Array Largest Sum,44.3,3,https://leetcode.com/problems/split-array-largest-sum
72,Edit Distance,44.2,3,https://leetcode.com/problems/edit-distance
1499,Max Value of Equation,44.1,3,https://leetcode.com/problems/max-value-of-equation
749,Contain Virus,44.1,3,https://leetcode.com/problems/contain-virus
798,Smallest Rotation with Highest Score,43.8,3,https://leetcode.com/problems/smallest-rotation-with-highest-score
1425,Constrained Subsequence Sum,43.6,3,https://leetcode.com/problems/constrained-subsequence-sum
295,Find Median from Data Stream,43.5,3,https://leetcode.com/problems/find-median-from-data-stream
964,Least Operators to Express Number,43.4,3,https://leetcode.com/problems/least-operators-to-express-number
834,Sum of Distances in Tree,43.2,3,https://leetcode.com/problems/sum-of-distances-in-tree
329,Longest Increasing Path in a Matrix,43.1,3,https://leetcode.com/problems/longest-increasing-path-in-a-matrix
1293,Shortest Path in a Grid with Obstacles Elimination,43.0,3,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination
1269,Number of Ways to Stay in the Same Place After Some Steps,43.0,3,https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps
472,Concatenated Words,43.0,3,https://leetcode.com/problems/concatenated-words
301,Remove Invalid Parentheses,42.9,3,https://leetcode.com/problems/remove-invalid-parentheses
37,Sudoku Solver,42.9,3,https://leetcode.com/problems/sudoku-solver
1326,Minimum Number of Taps to Open to Water a Garden,42.8,3,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden
514,Freedom Trail,42.699999999999996,3,https://leetcode.com/problems/freedom-trail
975,Odd Even Jump,42.6,3,https://leetcode.com/problems/odd-even-jump
943,Find the Shortest Superstring,42.6,3,https://leetcode.com/problems/find-the-shortest-superstring
239,Sliding Window Maximum,42.6,3,https://leetcode.com/problems/sliding-window-maximum
691,Stickers to Spell Word,42.5,3,https://leetcode.com/problems/stickers-to-spell-word
815,Bus Routes,42.3,3,https://leetcode.com/problems/bus-routes
546,Remove Boxes,42.0,3,https://leetcode.com/problems/remove-boxes
407,Trapping Rain Water II,41.9,3,https://leetcode.com/problems/trapping-rain-water-ii
924,Minimize Malware Spread,41.8,3,https://leetcode.com/problems/minimize-malware-spread
730,Count Different Palindromic Subsequences,41.6,3,https://leetcode.com/problems/count-different-palindromic-subsequences
699,Falling Squares,41.6,3,https://leetcode.com/problems/falling-squares
1373,Maximum Sum BST in Binary Tree,41.5,3,https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
1187,Make Array Strictly Increasing,41.5,3,https://leetcode.com/problems/make-array-strictly-increasing
940,Distinct Subsequences II,41.5,3,https://leetcode.com/problems/distinct-subsequences-ii
1458,Max Dot Product of Two Subsequences,41.4,3,https://leetcode.com/problems/max-dot-product-of-two-subsequences
972,Equal Rational Numbers,41.4,3,https://leetcode.com/problems/equal-rational-numbers
936,Stamping The Sequence,41.4,3,https://leetcode.com/problems/stamping-the-sequence
25,Reverse Nodes in k-Group,41.4,3,https://leetcode.com/problems/reverse-nodes-in-k-group
786,K-th Smallest Prime Fraction,41.3,3,https://leetcode.com/problems/k-th-smallest-prime-fraction
315,Count of Smaller Numbers After Self,41.199999999999996,3,https://leetcode.com/problems/count-of-smaller-numbers-after-self
882,Reachable Nodes In Subdivided Graph,41.099999999999994,3,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph
1449,Form Largest Integer With Digits That Add up to Target,41.0,3,https://leetcode.com/problems/form-largest-integer-with-digits-that-add-up-to-target
782,Transform to Chessboard,40.9,3,https://leetcode.com/problems/transform-to-chessboard
1263,Minimum Moves to Move a Box to Their Target Location,40.699999999999996,3,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location
154,Find Minimum in Rotated Sorted Array II,40.5,3,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii
1349,Maximum Students Taking Exam,40.400000000000006,3,https://leetcode.com/problems/maximum-students-taking-exam
928,Minimize Malware Spread II,40.300000000000004,3,https://leetcode.com/problems/minimize-malware-spread-ii
793,Preimage Size of Factorial Zeroes Function,40.2,3,https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function
502,IPO,40.0,3,https://leetcode.com/problems/ipo
864,Shortest Path to Get All Keys,39.900000000000006,3,https://leetcode.com/problems/shortest-path-to-get-all-keys
664,Strange Printer,39.900000000000006,3,https://leetcode.com/problems/strange-printer
488,Zuma Game,39.900000000000006,3,https://leetcode.com/problems/zuma-game
1392,Longest Happy Prefix,39.800000000000004,3,https://leetcode.com/problems/longest-happy-prefix
956,Tallest Billboard,39.7,3,https://leetcode.com/problems/tallest-billboard
23,Merge k Sorted Lists,39.7,3,https://leetcode.com/problems/merge-k-sorted-lists
757,Set Intersection Size At Least Two,39.6,3,https://leetcode.com/problems/set-intersection-size-at-least-two
1000,Minimum Cost to Merge Stones,39.5,3,https://leetcode.com/problems/minimum-cost-to-merge-stones
879,Profitable Schemes,39.5,3,https://leetcode.com/problems/profitable-schemes
403,Frog Jump,39.4,3,https://leetcode.com/problems/frog-jump
99,Recover Binary Search Tree,39.1,3,https://leetcode.com/problems/recover-binary-search-tree
1157,Online Majority Element In Subarray,38.9,3,https://leetcode.com/problems/online-majority-element-in-subarray
818,Race Car,38.6,3,https://leetcode.com/problems/race-car
1172,Dinner Plate Stacks,38.5,3,https://leetcode.com/problems/dinner-plate-stacks
839,Similar String Groups,38.5,3,https://leetcode.com/problems/similar-string-groups
715,Range Module,38.3,3,https://leetcode.com/problems/range-module
854,K-Similar Strings,38.2,3,https://leetcode.com/problems/k-similar-strings
517,Super Washing Machines,38.1,3,https://leetcode.com/problems/super-washing-machines
1178,Number of Valid Words for Each Puzzle,37.8,3,https://leetcode.com/problems/number-of-valid-words-for-each-puzzle
115,Distinct Subsequences,37.8,3,https://leetcode.com/problems/distinct-subsequences
1434,Number of Ways to Wear Different Hats to Each Other,37.4,3,https://leetcode.com/problems/number-of-ways-to-wear-different-hats-to-each-other
1307,Verbal Arithmetic Puzzle,37.4,3,https://leetcode.com/problems/verbal-arithmetic-puzzle
1012,Numbers With Repeated Digits,37.4,3,https://leetcode.com/problems/numbers-with-repeated-digits
1397,Find All Good Strings,37.3,3,https://leetcode.com/problems/find-all-good-strings
85,Maximal Rectangle,37.2,3,https://leetcode.com/problems/maximal-rectangle
1301,Number of Paths with Max Score,37.1,3,https://leetcode.com/problems/number-of-paths-with-max-score
363,Max Sum of Rectangle No Larger Than K,37.1,3,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
1345,Jump Game IV,37.0,3,https://leetcode.com/problems/jump-game-iv
968,Binary Tree Cameras,37.0,3,https://leetcode.com/problems/binary-tree-cameras
123,Best Time to Buy and Sell Stock III,37.0,3,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
480,Sliding Window Median,36.8,3,https://leetcode.com/problems/sliding-window-median
829,Consecutive Numbers Sum,36.7,3,https://leetcode.com/problems/consecutive-numbers-sum
224,Basic Calculator,36.5,3,https://leetcode.com/problems/basic-calculator
552,Student Attendance Record II,36.4,3,https://leetcode.com/problems/student-attendance-record-ii
1416,Restore The Array,36.199999999999996,3,https://leetcode.com/problems/restore-the-array
1095,Find in Mountain Array,35.8,3,https://leetcode.com/problems/find-in-mountain-array
1001,Grid Illumination,35.8,3,https://leetcode.com/problems/grid-illumination
587,Erect the Fence,35.8,3,https://leetcode.com/problems/erect-the-fence
483,Smallest Good Base,35.5,3,https://leetcode.com/problems/smallest-good-base
354,Russian Doll Envelopes,35.4,3,https://leetcode.com/problems/russian-doll-envelopes
316,Remove Duplicate Letters,35.4,3,https://leetcode.com/problems/remove-duplicate-letters
282,Expression Add Operators,35.4,3,https://leetcode.com/problems/expression-add-operators
1036,Escape a Large Maze,35.3,3,https://leetcode.com/problems/escape-a-large-maze
164,Maximum Gap,35.099999999999994,3,https://leetcode.com/problems/maximum-gap
327,Count of Range Sum,34.9,3,https://leetcode.com/problems/count-of-range-sum
84,Largest Rectangle in Histogram,34.599999999999994,3,https://leetcode.com/problems/largest-rectangle-in-histogram
1330,Reverse Subarray To Maximize Array Value,34.5,3,https://leetcode.com/problems/reverse-subarray-to-maximize-array-value
675,Cut Off Trees for Golf Event,34.4,3,https://leetcode.com/problems/cut-off-trees-for-golf-event
591,Tag Validator,34.4,3,https://leetcode.com/problems/tag-validator
330,Patching Array,34.300000000000004,3,https://leetcode.com/problems/patching-array
76,Minimum Window Substring,34.300000000000004,3,https://leetcode.com/problems/minimum-window-substring
218,The Skyline Problem,34.2,3,https://leetcode.com/problems/the-skyline-problem
124,Binary Tree Maximum Path Sum,34.0,3,https://leetcode.com/problems/binary-tree-maximum-path-sum
745,Prefix and Suffix Search,33.900000000000006,3,https://leetcode.com/problems/prefix-and-suffix-search
381,Insert Delete GetRandom O(1) - Duplicates allowed,33.900000000000006,3,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
600,Non-negative Integers without Consecutive Ones,33.800000000000004,3,https://leetcode.com/problems/non-negative-integers-without-consecutive-ones
460,LFU Cache,33.800000000000004,3,https://leetcode.com/problems/lfu-cache
741,Cherry Pickup,33.7,3,https://leetcode.com/problems/cherry-pickup
1453,Maximum Number of Darts Inside of a Circular Dartboard,33.5,3,https://leetcode.com/problems/maximum-number-of-darts-inside-of-a-circular-dartboard
336,Palindrome Pairs,33.5,3,https://leetcode.com/problems/palindrome-pairs
212,Word Search II,33.5,3,https://leetcode.com/problems/word-search-ii
1163,Last Substring in Lexicographical Order,33.4,3,https://leetcode.com/problems/last-substring-in-lexicographical-order
87,Scramble String,33.4,3,https://leetcode.com/problems/scramble-string
1377,Frog Position After T Seconds,33.300000000000004,3,https://leetcode.com/problems/frog-position-after-t-seconds
1224,Maximum Equal Frequency,33.300000000000004,3,https://leetcode.com/problems/maximum-equal-frequency
927,Three Equal Parts,33.300000000000004,3,https://leetcode.com/problems/three-equal-parts
57,Insert Interval,33.300000000000004,3,https://leetcode.com/problems/insert-interval
1363,Largest Multiple of Three,33.2,3,https://leetcode.com/problems/largest-multiple-of-three
630,Course Schedule III,33.2,3,https://leetcode.com/problems/course-schedule-iii
1494,Parallel Courses II,32.5,3,https://leetcode.com/problems/parallel-courses-ii
906,Super Palindromes,32.5,3,https://leetcode.com/problems/super-palindromes
446,Arithmetic Slices II - Subsequence,32.5,3,https://leetcode.com/problems/arithmetic-slices-ii-subsequence
710,Random Pick with Blacklist,32.4,3,https://leetcode.com/problems/random-pick-with-blacklist
685,Redundant Connection II,32.300000000000004,3,https://leetcode.com/problems/redundant-connection-ii
1354,Construct Target Array With Multiple Sums,32.2,3,https://leetcode.com/problems/construct-target-array-with-multiple-sums
432,All O`one Data Structure,32.0,3,https://leetcode.com/problems/all-oone-data-structure
1044,Longest Duplicate Substring,31.900000000000002,3,https://leetcode.com/problems/longest-duplicate-substring
174,Dungeon Game,31.900000000000002,3,https://leetcode.com/problems/dungeon-game
41,First Missing Positive,31.7,3,https://leetcode.com/problems/first-missing-positive
891,Sum of Subsequence Widths,31.6,3,https://leetcode.com/problems/sum-of-subsequence-widths
1383,Maximum Performance of a Team,31.4,3,https://leetcode.com/problems/maximum-performance-of-a-team
902,Numbers At Most N Given Digit Set,31.3,3,https://leetcode.com/problems/numbers-at-most-n-given-digit-set
719,Find K-th Smallest Pair Distance,31.3,3,https://leetcode.com/problems/find-k-th-smallest-pair-distance
140,Word Break II,31.3,3,https://leetcode.com/problems/word-break-ii
135,Candy,31.3,3,https://leetcode.com/problems/candy
233,Number of Digit One,31.2,3,https://leetcode.com/problems/number-of-digit-one
913,Cat and Mouse,31.1,3,https://leetcode.com/problems/cat-and-mouse
871,Minimum Number of Refueling Stops,31.1,3,https://leetcode.com/problems/minimum-number-of-refueling-stops
97,Interleaving String,31.1,3,https://leetcode.com/problems/interleaving-string
629,K Inverse Pairs Array,31.0,3,https://leetcode.com/problems/k-inverse-pairs-array
803,Bricks Falling When Hit,30.5,3,https://leetcode.com/problems/bricks-falling-when-hit
45,Jump Game II,30.4,3,https://leetcode.com/problems/jump-game-ii
391,Perfect Rectangle,30.2,3,https://leetcode.com/problems/perfect-rectangle
952,Largest Component Size by Common Factor,30.0,3,https://leetcode.com/problems/largest-component-size-by-common-factor
132,Palindrome Partitioning II,30.0,3,https://leetcode.com/problems/palindrome-partitioning-ii
214,Shortest Palindrome,29.599999999999998,3,https://leetcode.com/problems/shortest-palindrome
4,Median of Two Sorted Arrays,29.299999999999997,3,https://leetcode.com/problems/median-of-two-sorted-arrays
780,Reaching Points,28.999999999999996,3,https://leetcode.com/problems/reaching-points
479,Largest Palindrome Product,28.799999999999997,3,https://leetcode.com/problems/largest-palindrome-product
440,K-th Smallest in Lexicographical Order,28.799999999999997,3,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order
878,Nth Magical Number,28.199999999999996,3,https://leetcode.com/problems/nth-magical-number
466,Count The Repetitions,28.199999999999996,3,https://leetcode.com/problems/count-the-repetitions
32,Longest Valid Parentheses,28.1,3,https://leetcode.com/problems/longest-valid-parentheses
335,Self Crossing,27.800000000000004,3,https://leetcode.com/problems/self-crossing
188,Best Time to Buy and Sell Stock IV,27.800000000000004,3,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
68,Text Justification,27.3,3,https://leetcode.com/problems/text-justification
887,Super Egg Drop,27.0,3,https://leetcode.com/problems/super-egg-drop
321,Create Maximum Number,26.8,3,https://leetcode.com/problems/create-maximum-number
273,Integer to English Words,26.8,3,https://leetcode.com/problems/integer-to-english-words
10,Regular Expression Matching,26.6,3,https://leetcode.com/problems/regular-expression-matching
805,Split Array With Same Average,26.400000000000002,3,https://leetcode.com/problems/split-array-with-same-average
639,Decode Ways II,26.400000000000002,3,https://leetcode.com/problems/decode-ways-ii
1483,Kth Ancestor of a Tree Node,26.3,3,https://leetcode.com/problems/kth-ancestor-of-a-tree-node
30,Substring with Concatenation of All Words,25.2,3,https://leetcode.com/problems/substring-with-concatenation-of-all-words
493,Reverse Pairs,24.9,3,https://leetcode.com/problems/reverse-pairs
44,Wildcard Matching,24.5,3,https://leetcode.com/problems/wildcard-matching
862,Shortest Subarray with Sum at Least K,24.2,3,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
126,Word Ladder II,21.8,3,https://leetcode.com/problems/word-ladder-ii
564,Find the Closest Palindrome,19.5,3,https://leetcode.com/problems/find-the-closest-palindrome
149,Max Points on a Line,16.900000000000002,3,https://leetcode.com/problems/max-points-on-a-line
65,Valid Number,15.2,3,https://leetcode.com/problems/valid-number
420,Strong Password Checker,14.299999999999999,3,https://leetcode.com/problems/strong-password-checker
